1286,662,316,82
707,823,2901,82
162,32,1789,81
252,49,6359,81
266,51,9186,81
1032,420,945,81
905,604,281,81
1606,873,80,81
232,45,2451,80
836,930,2095,80
230,44,3978,79
1268,658,530,79
100,696,3493,79
1399,287,531,78
534,736,2447,78
1518,295,266,77
372,1074,2938,77
222,724,3256,76
1461,871,571,75
637,105,5084,74
1354,221,667,74
538,1101,1910,74
610,101,3492,73
1632,299,32,73
804,1048,901,73
1019,141,951,72
26,713,1900,72
640,106,2796,71
43,277,1486,71
46,949,1850,71
247,558,2102,70
1217,647,327,70
1177,707,314,70
82,19,1439,69
1095,160,468,69
370,384,5887,69
1445,687,424,69
466,80,5152,68
916,487,245,68
955,497,315,68
1086,505,850,68
1020,1035,1052,68
762,120,7086,67
1135,167,599,67
1301,434,370,67
535,469,2221,67
382,569,2372,67
1277,207,422,66
1604,262,31,66
1388,452,510,66
926,606,264,66
928,607,274,66
333,790,5512,66
1264,855,248,66
1566,993,305,66
319,1073,2800,66
663,108,1976,65
861,128,817,65
1175,171,438,65
307,60,2309,64
1131,165,334,64
1012,416,830,64
524,468,2378,64
915,486,341,64
968,616,459,64
1003,619,764,64
441,959,551,64
1373,450,805,63
1238,516,350,63
249,727,2587,63
613,740,1581,63
921,414,486,62
971,499,258,62
237,1041,4441,62
1015,140,607,61
1091,158,683,60
74,278,3047,60
934,609,366,60
280,939,3324,60
308,61,2001,59
485,391,5628,59
949,492,205,59
952,495,290,59
273,561,4317,59
481,581,2177,59
537,737,1903,59
1290,1119,351,59
1096,632,483,58
57,716,1498,58
186,722,6536,58
1280,923,260,58
145,27,3827,57
203,40,3699,57
1031,142,664,57
1211,512,280,57
164,770,1769,57
798,827,1232,57
520,395,5105,56
951,494,208,56
88,369,2527,55
1050,847,469,55
431,76,3011,54
532,396,3039,54
1541,535,311,54
180,721,1534,54
417,702,1713,53
996,840,1060,53
1100,849,714,53
1634,875,33,53
1289,1065,240,53
373,466,1410,52
930,489,229,52
158,768,5825,52
1631,877,31,52
48,542,5218,51
948,614,208,51
1395,712,276,51
1274,206,344,50
933,490,286,50
383,570,2694,50
1227,649,317,50
493,806,1224,50
1051,1017,469,50
742,406,881,49
175,772,1434,49
215,955,1302,49
1480,244,265,48
24,365,2454,48
1431,456,1028,48
1346,674,308,48
1468,948,446,48
1385,1228,883,48
204,1228,6268,48
9,363,3818,47
31,366,4895,47
1449,1007,209,47
1194,1118,268,47
194,1118,2710,47
1537,251,47,46
1305,664,236,46
1340,671,206,46
76,760,2435,46
361,794,2540,46
446,921,1461,46
450,941,1428,46
281,956,2481,46
490,1046,1874,46
1392,236,189,45
196,552,6685,45
256,728,5521,45
1627,881,30,45
156,952,1102,45
829,1079,1166,45
1365,224,287,44
432,575,8106,44
1260,656,197,44
28,694,1226,44
89,761,1287,44
1043,846,552,44
1055,984,149,44
851,1010,463,44
1638,1025,14,44
101,1067,678,44
1147,1142,239,44
1379,1188,421,44
1603,261,122,43
328,379,2088,43
743,407,4767,43
20,540,2312,43
517,809,476,43
44,890,5873,43
516,944,1719,43
1030,1091,611,43
650,107,1092,42
160,769,9323,42
1034,844,314,42
1477,872,101,42
125,1098,968,42
1602,330,42,41
435,577,8672,41
938,610,173,41
1358,963,969,41
327,1110,3047,41
225,43,10553,40
299,57,1425,40
942,611,114,40
464,802,1602,40
656,819,1022,40
801,929,823,40
881,932,834,40
482,943,1229,40
911,945,203,40
68,16,891,39
92,370,2017,39
173,373,7992,39
542,585,1961,39
1017,622,634,39
1021,623,647,39
351,731,1931,39
289,785,2005,39
1608,874,31,39
23,1217,2492,39
381,1221,3199,39
1209,646,199,38
1499,1013,533,38
1251,1021,169,38
1556,1089,435,38
1054,1134,409,38
338,1210,2794,38
216,41,3035,37
19,364,11612,37
276,783,4130,37
766,1008,1220,37
540,1090,3235,37
426,670,1773,36
378,796,1521,36
1279,856,228,36
1432,1244,565,36
1273,522,140,35
366,567,1459,35
906,1020,172,35
63,1059,1933,35
171,372,771,34
548,586,1702,34
944,612,120,34
1248,653,183,34
1633,680,49,34
218,723,3137,34
809,829,886,34
714,922,648,34
506,961,174,34
1184,971,157,34
1178,641,123,33
1496,990,90,33
170,1139,2702,33
159,1267,1386,33
122,765,2325,32
1542,936,123,32
413,940,3047,32
61,974,2129,32
1489,989,120,32
866,1033,1158,32
609,1033,2698,32
697,1132,647,32
1404,1226,132,32
688,110,1988,31
65,368,4000,31
986,500,448,31
918,605,117,31
550,738,1926,31
227,779,3673,31
379,797,531,31
1526,1023,163,31
290,1194,1289,31
931,608,127,30
55,950,660,30
1009,1133,462,30
737,1215,4426,30
358,1220,1077,30
323,563,3509,29
423,572,416,29
157,719,947,29
118,764,746,29
833,1095,1234,29
892,1115,330,29
1401,1136,495,29
1046,1137,306,29
83,279,565,28
420,388,10157,28
415,571,2172,28
1187,972,142,28
257,1042,2782,28
229,1109,1294,28
123,1129,496,28
1398,1152,380,28
674,1411,300,28
233,46,1746,27
1610,348,11,27
421,389,1029,27
1611,457,136,27
334,464,623,27
947,613,98,27
1192,645,83,27
489,734,2053,27
492,805,320,27
1014,842,369,27
731,978,632,27
176,1070,591,27
574,1170,170,27
546,398,2384,26
1064,422,454,26
195,775,2025,26
407,800,231,26
936,836,74,26
1535,1160,88,26
69,1218,701,26
587,1240,13516,26
113,1284,859,26
639,818,1008,25
891,834,1964,25
973,837,85,25
448,1045,1218,25
840,1049,562,25
12,1052,3473,25
479,1222,248,25
248,376,2589,24
177,551,1495,24
302,730,711,24
1457,869,473,24
1126,1036,378,24
1381,1037,312,24
27,1053,867,24
869,130,311,23
1056,149,258,23
193,375,4903,23
523,962,68,23
1427,986,479,23
1306,1006,151,23
102,1054,2356,23
467,1093,1336,23
735,1199,435,23
1550,1258,124,23
1498,1315,201,23
332,565,1227,22
691,821,287,22
885,832,392,22
205,953,680,22
893,980,175,22
369,1113,569,22
365,1168,1027,22
1382,1231,174,22
374,795,2650,21
1342,816,391,21
606,816,1280,21
901,965,107,21
116,1084,787,21
685,1086,409,21
945,1203,101,21
711,112,2838,20
1361,320,436,20
897,601,189,20
990,982,490,20
259,1208,1296,20
1005,138,814,19
1617,263,45,19
445,579,1305,19
586,894,11113,19
1236,1103,74,19
1044,1117,251,19
346,1153,148,19
267,1178,2177,19
1440,1206,73,19
577,1206,87,19
1447,1245,158,19
422,1248,850,19
1600,1265,15,19
1581,1283,76,19
512,84,129,18
611,590,688,18
982,618,58,18
549,811,87,18
1359,862,1087,18
149,1069,544,18
155,1107,724,18
473,1185,185,18
15,1239,1828,18
488,1401,64,18
42,1478,982,18
242,557,529,17
183,773,393,17
1317,1120,139,17
132,1207,1635,17
1191,1232,221,17
1066,1286,26,17
1389,453,292,16
1397,454,227,16
234,725,2699,16
1255,854,134,16
312,997,1100,16
429,998,198,16
569,1032,874,16
13,1066,596,16
187,1071,63,16
1487,1278,236,16
4,1311,2229,16
405,1419,1730,16
631,103,2377,15
427,574,2604,15
278,700,841,15
461,733,337,15
1330,859,132,15
354,1112,791,15
1469,1143,68,15
275,1209,1069,15
835,1263,473,15
436,1273,155,15
580,1285,106,15
710,1291,1404,15
603,1446,116,15
929,1451,55,15
1326,440,150,14
241,726,418,14
1241,853,173,14
326,958,533,14
174,1029,1887,14
75,1165,569,14
896,1171,148,14
700,1225,431,14
179,36,802,13
250,377,548,13
1508,534,23,13
1336,669,95,13
72,695,293,13
35,714,971,13
304,787,562,13
808,828,613,13
1497,1088,192,13
99,1128,1928,13
1112,1161,188,13
437,1182,1733,13
716,1187,350,13
291,1229,539,13
862,1281,166,13
1202,1404,86,13
513,394,108,12
544,397,1182,12
93,545,1646,12
210,556,208,12
760,593,179,12
1331,667,65,12
961,967,41,12
692,976,447,12
1547,1015,64,12
1167,1092,388,12
680,1154,238,12
425,1211,127,12
453,1249,533,12
270,1297,942,12
1454,1428,141,12
271,1518,969,12
169,35,2680,11
181,374,3680,11
71,759,817,11
206,954,543,11
630,1085,201,11
1232,1159,50,11
1463,1190,143,11
321,1195,505,11
870,1254,224,11
519,1274,2274,11
547,1314,60,11
806,1335,267,11
1011,1480,443,11
1038,146,133,10
449,390,73,10
1545,536,35,10
209,555,455,10
268,782,373,10
352,793,749,10
487,1000,131,10
664,1114,331,10
456,1169,92,10
360,1180,1213,10
347,1268,872,10
937,1269,36,10
810,1336,2154,10
301,1400,239,10
472,1425,475,10
754,1503,342,10
1341,446,62,9
695,592,158,9
137,766,192,9
201,776,241,9
384,798,406,9
510,807,630,9
1069,848,37,9
1458,870,78,9
458,1004,636,9
424,1145,122,9
726,1150,519,9
274,1179,1001,9
1582,1279,78,9
779,1300,111,9
470,1437,621,9
240,1471,564,9
184,37,192,8
478,804,73,8
1180,970,79,8
981,981,219,8
310,1043,393,8
600,1077,73,8
1000,1081,71,8
1312,1082,374,8
496,1100,190,8
997,1174,98,8
860,1202,127,8
377,1238,15858,8
1519,1255,28,8
803,1262,123,8
706,1276,298,8
956,1299,29,8
1531,1381,36,8
393,1413,190,8
988,1426,60,8
391,1439,283,8
568,1475,168,8
189,1479,277,8
824,1524,163,8
1507,935,35,7
484,1031,527,7
618,1102,381,7
341,1111,182,7
732,1151,645,7
987,1173,97,7
87,1177,849,7
659,1198,145,7
755,1200,63,7
212,1246,371,7
1591,1264,107,7
875,1264,31,7
505,1271,845,7
633,1288,281,7
765,1289,2882,7
638,1289,431,7
325,1305,1048,7
1439,1376,283,7
1493,1379,103,7
119,1435,192,7
182,1441,361,7
970,1456,39,7
1087,1459,120,7
1563,1514,24,7
238,1531,738,7
1323,438,142,6
1335,668,66,6
1168,706,74,6
1352,1083,226,6
1426,1164,281,6
451,1212,90,6
1502,1216,46,6
416,1247,1302,6
1170,1250,79,6
713,1328,145,6
993,1355,148,6
1163,1368,90,6
1504,1380,24,6
1570,1386,47,6
1575,1388,16,6
388,1405,21,6
964,1454,35,6
114,1466,62,6
287,1474,270,6
1539,1534,40,6
1472,1598,81,6
404,75,114,5
634,104,646,5
1495,247,581,5
1322,437,133,5
1325,439,137,5
764,594,137,5
1423,868,41,5
67,920,165,5
167,1108,68,5
1473,1138,29,5
834,1162,535,5
1133,1272,191,5
1553,1302,20,5
614,1324,123,5
794,1333,126,5
853,1346,110,5
889,1353,179,5
1151,1367,124,5
1470,1378,42,5
1564,1385,15,5
831,1396,68,5
959,1397,28,5
1574,1406,7,5
1119,1427,94,5
297,1438,184,5
409,1440,55,5
244,1470,479,5
444,1487,894,5
564,1489,45,5
846,1495,117,5
867,1496,157,5
1450,1501,74,5
1516,1511,37,5
120,1517,161,5
665,1529,231,5
254,1530,438,5
522,1597,80,5
759,119,26,4
1182,643,18,4
220,777,174,4
702,822,72,4
980,838,99,4
995,839,75,4
1164,851,35,4
1421,973,103,4
1430,987,86,4
1565,992,42,4
1068,1064,16,4
483,1223,51,4
1543,1257,26,4
129,1259,120,4
202,1260,149,4
886,1275,650,4
790,1330,113,4
103,1330,979,4
816,1338,114,4
1455,1377,77,4
573,1402,28,4
583,1403,35,4
320,1422,136,4
408,1443,82,4
263,1445,250,4
563,1488,174,4
499,1521,63,4
705,1537,72,4
418,1539,490,4
131,1545,128,4
433,1560,838,4
1546,1589,20,4
1444,1600,75,4
1585,1605,21,4
1551,1608,106,4
53,1628,49,4
1428,1643,64,4
311,788,87,3
636,817,39,3
1324,858,120,3
1349,861,23,3
1520,1096,28,3
430,1146,57,3
1442,1189,87,3
108,1318,177,3
712,1327,184,3
871,1351,82,3
1002,1356,140,3
619,1356,818,3
1071,1357,55,3
1369,1370,54,3
1557,1384,12,3
1577,1389,7,3
1579,1391,16,3
243,1408,526,3
359,1424,175,3
84,1465,16,3
703,1484,322,3
282,1506,7639,3
1532,1513,31,3
1529,1528,20,3
1509,1538,24,3
559,1622,12,3
1058,1639,63,3
1622,1658,2,3
883,600,63,2
298,957,117,2
687,1290,76,2
284,1304,47,2
698,1306,104,2
1078,1307,428,2
776,1308,54,2
402,1321,50,2
795,1334,142,2
857,1350,60,2
895,1354,80,2
1072,1358,72,2
1074,1359,75,2
1102,1362,60,2
1134,1365,83,2
1436,1374,43,2
1316,1398,39,2
498,1436,55,2
386,1481,55,2
591,1491,18,2
1311,1500,293,2
566,1502,44,2
501,1502,749,2
283,1519,135,2
572,1532,11,2
226,1549,46,2
375,1554,179,2
190,1554,50,2
624,1556,41,2
1169,1585,9,2
1467,1588,38,2
1528,1611,29,2
77,1629,60,2
1414,1642,392,2
1412,1642,68,2
1558,1644,12,2
1549,1662,16,2
567,1672,50,2
1448,677,48,1
815,830,5,1
1315,857,61,1
962,1122,12,1
128,1130,8,1
769,1201,62,1
400,1320,38,1
660,1325,153,1
822,1341,70,1
843,1343,116,1
855,1348,43,1
873,1352,51,1
1110,1364,33,1
1149,1366,61,1
1435,1373,27,1
394,1414,15,1
607,1447,7,1
958,1452,12,1
960,1453,19,1
1115,1460,45,1
1158,1461,6,1
1153,1476,21,1
399,1486,7,1
598,1492,10,1
1166,1498,48,1
874,1505,81,1
1143,1507,53,1
1313,1510,89,1
33,1515,20,1
662,1520,1929,1
1063,1543,67,1
221,1548,24,1
657,1557,69,1
675,1559,43,1
699,1564,29,1
701,1565,99,1
751,1567,38,1
772,1570,48,1
773,1571,69,1
774,1572,58,1
777,1574,44,1
890,1579,27,1
894,1580,32,1
1154,1582,10,1
1386,1587,15,1
868,1593,75,1
98,1595,25,1
286,1596,69,1
130,1603,6,1
395,1616,5,1
696,1621,72,1
1355,1625,137,1
106,1626,14,1
632,1632,167,1
693,1634,43,1
723,1635,41,1
744,1636,31,1
877,1637,56,1
1053,1638,60,1
1138,1641,7,1
1140,1653,37,1
139,1657,31,1
734,1659,43,1
865,1660,73,1
979,1663,44,1
1522,1666,12,1
1561,1668,16,1
401,1673,9,1
557,1674,8,1
884,1677,61,1
411,1681,22,1
1407,1682,1781,1
620,1682,35,1
